"","belong","name","city","district","lowsalary","highsalary","experience","degree","company","companyintroduction","companyfield","companyfinancial","companymembers","tags"
"1670","tuxiangshibiedata","人工智能算法工程师","杭州","江干区",15,30,"经验3-5年","大专","能欣","“五险一金、双休、发展前景大、带薪年假”","旅游,金融","不需要融资","50-150人","/深度学习/"
"1671","tuxiangshibiedata","OCR算法工程师","北京","西二旗",25,50,"经验5-10年","本科","贝壳","“餐饮打包，福利完善”","移动互联网,O2O","D轮及以上","2000人以上","/图像处理/"
"1672","tuxiangshibiedata","题库产品部-OCR算法工程师","北京","海淀区",30,50,"经验3-5年","硕士","好未来","“六险一金,节日福利,各类大咖,年底双薪”","移动互联网,教育","上市公司","2000人以上","/教育/移动互联网/"
"1673","tuxiangshibiedata","计算机视觉算法工程师","上海","徐汇区",20,40,"经验不限","硕士","稿定（厦门）科技有限公...","“薪资高,氛围好,空间大,腾讯团队”","电子商务,企业服务","不需要融资","150-500人","/人工智能/机器学习/深度学习/图像处理/"
"1674","tuxiangshibiedata","推荐算法负责人-南京","南京","建邺区",20,30,"经验5-10年","硕士","小米","“华东研发总部、互联网业务、领先薪酬”","移动互联网","D轮及以上","2000人以上","/机器学习/搜索/数据挖掘/"
"1675","tuxiangshibiedata","Android视频技术处理专家","北京","中关村",40,60,"经验5-10年","本科","汽车之家","“主APP产品团队，专业度高，氛围好”","移动互联网,文化娱乐","上市公司","2000人以上","/音频编解码/视频编解码/音视频/视频流转码/"
"1676","tuxiangshibiedata","OCR算法工程师","上海","徐汇区",30,60,"经验3-5年","硕士","字节跳动","“六险一金，高薪期权，免费三餐，租房补贴”","移动互联网,数据服务","C轮","2000人以上","/图像处理/图形处理/"
"1677","tuxiangshibiedata","售前解决方案经理","北京","西二旗",30,40,"经验5-10年","不限","百度","“大平台,大咖,前沿技术”","移动互联网,数据服务","不需要融资","2000人以上","/汽车/售前支持/"
"1678","tuxiangshibiedata","算法工程师","北京","大兴区",20,40,"经验3-5年","硕士","京东数字科技","“班车,餐补”","金融","上市公司","2000人以上","/人工智能/"
"1679","tuxiangshibiedata","人脸识别算法工程师","北京","西北旺",18,35,"经验不限","硕士","天地融","“弹性工时,交通补助,饭补,绩效奖金”","硬件,信息安全","不需要融资","500-2000人","/软件开发/"
"1680","tuxiangshibiedata","算法工程师(图像)","北京","西二旗",25,50,"经验3-5年","不限","作业帮","“晋升空间”","移动互联网,教育","D轮及以上","2000人以上","/教育/深度学习/人工智能/图像处理/"
"1681","tuxiangshibiedata","工业设计师","北京","朝阳区",15,30,"经验3-5年","本科","美团点评","“平台大，发展好”","移动互联网,O2O","上市公司","2000人以上","/本地生活/3D/手绘/"
"1682","tuxiangshibiedata","web前端开发","深圳","科技园",16,30,"经验3-5年","本科","腾讯","“大平台,大咖多”","移动互联网,游戏","上市公司","2000人以上","/视频/"
"1683","tuxiangshibiedata","深度学习算法工程师","北京","太阳宫",20,40,"经验3-5年","本科","便利蜂","“深度学习,图像算法”","移动互联网,生活服务","不需要融资","2000人以上","/机器学习/图像处理/模式识别/"
"1684","tuxiangshibiedata","高级算法研发工程师","北京","中关村",30,50,"经验3-5年","本科","好未来","“大平台”","移动互联网,教育","上市公司","2000人以上","/人工智能/机器学习/推荐/数据挖掘/"
"1685","tuxiangshibiedata","推荐算法负责人-快应用","北京","西三旗",50,70,"经验5-10年","硕士","小米","“优秀团队伙伴、足够发展空间、有竞争力薪酬”","移动互联网","D轮及以上","2000人以上","/机器学习/搜索/"
"1686","tuxiangshibiedata","算法高级工程师","北京","海淀区",20,40,"经验3-5年","本科","字节跳动","“弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金”","移动互联网,数据服务","C轮","2000人以上","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"1687","tuxiangshibiedata","算法工程师","北京","上地",25,45,"经验5-10年","本科","贝壳","“六险一金 免费三餐 发展前景 奖金丰厚”","移动互联网,O2O","D轮及以上","2000人以上","/推荐/图像处理/NLP/"
"1688","tuxiangshibiedata","高级Node.js后端研发工程师","广州","员村",15,25,"经验1-3年","本科","图普科技（深度学习图像识别云）","“人工智能,高速发展,弹性工作,周末双休”","移动互联网,数据服务","A轮","50-150人","/云计算/Java/Python/云计算/"
"1689","tuxiangshibiedata","算法工程师","北京","中关村",40,80,"经验3-5年","硕士","伟仕互动","“高效、自由、活跃”","分类信息,企业服务","不需要融资","15-50人","/人工智能/图像处理/"
"1690","tuxiangshibiedata","深度学习（机器视觉）工程师","北京","望京",15,30,"经验1-3年","硕士","INDEMIND","“大牛带队,弹性工作,氛围融洽,期权奖励”","硬件","不需要融资","15-50人","/计算机视觉/机器学习/人工智能/"
"1691","tuxiangshibiedata","测试开发工程师","深圳","科技园",15,25,"经验1-3年","本科","DJI大疆创新","“全球领先，优惠住房，六险一金，竞争力薪资”","移动互联网,硬件","未融资","2000人以上","/自动化/自动化测试/"
"1692","tuxiangshibiedata","算法工程师","宁波","鄞州区",15,30,"经验应届毕业生","本科","文谷软件","“人工智能”","移动互联网","不需要融资","少于15人","/人工智能/深度学习/计算机视觉/图像处理/"
"1693","tuxiangshibiedata","智能语音-深度学习平台C++开发-北京-02775","北京","五道口",25,45,"经验5-10年","本科","搜狗","“智能语音,C++架构,深度学习”","移动互联网,数据服务","上市公司","2000人以上","/岗位晋升/扁平管理/管理规范/精英团队/"
"1694","tuxiangshibiedata","人脸识别算法工程师","北京","昌平区",20,40,"经验3-5年","本科","泰康保险集团","“世界500强企业，7险2金，年终奖丰厚”","金融","不需要融资","2000人以上","/大数据/深度学习/计算机视觉/图像处理/"
"1695","tuxiangshibiedata","算法工程师","上海","宝山区",25,40,"经验1-3年","本科","微盟","“平台大,福利好,团队氛围好”","移动互联网,电子商务","上市公司","2000人以上","/绩效奖金/年底双薪/五险一金/带薪年假/"
"1696","tuxiangshibiedata","视觉算法专家-无人机","北京","望京",25,40,"经验3-5年","本科","美团点评","“技术大牛”","移动互联网,O2O","上市公司","2000人以上","/模式识别/"
"1697","tuxiangshibiedata","企鹅号策略产品经理（排重方向） 北京","北京","知春路",15,30,"经验3-5年","本科","腾讯","“福利好,平台大,薪酬高”","移动互联网,游戏","上市公司","2000人以上","/移动互联网/"
"1698","tuxiangshibiedata","数据挖掘科学家（AI教育项目）","北京","海淀区",35,70,"经验5-10年","硕士","好未来","“纽交所上市 在线教育 AI项目 六险一金”","移动互联网,教育","上市公司","2000人以上","/教育/直播/人工智能/机器学习/算法/"
"1699","tuxiangshibiedata","推荐算法lead","北京","清河",30,60,"经验3-5年","硕士","小米","“大牛云集，各种福利，带薪年假”","移动互联网","D轮及以上","2000人以上","/人工智能/数据挖掘/机器学习/"
"1700","tuxiangshibiedata","高级后台开发工程师（Node.js方向）","广州","员村",15,30,"经验1-3年","本科","图普科技（深度学习图像识别云）","“人工智能,高速发展,弹性工作,超多福利”","移动互联网,数据服务","A轮","50-150人","/Python/C++/GO/"
"1701","tuxiangshibiedata","算法应用开发工程师","上海","半淞园路",20,35,"经验3-5年","本科","极链科技Video++","“AI大牛跟你一起工作，好激动！”","数据服务,文化娱乐","C轮","150-500人","/人工智能/"
"1702","tuxiangshibiedata","算法工程师","北京","上地",20,40,"经验3-5年","本科","贝壳","“六险二金,免费三餐,带薪年假,十五薪”","移动互联网,O2O","D轮及以上","2000人以上","/房产服务/大数据/人工智能/机器学习/深度学习/推荐/"
"1703","tuxiangshibiedata","遥感工程师","武汉","东湖新技术开发区",10,20,"经验3-5年","本科","禾大科技","“五险一金,周末双休,领导好,股权期权激励”","移动互联网,O2O","天使轮","15-50人","/移动互联网/大数据/GIS/"
"1704","tuxiangshibiedata","算法专家08-04-41","杭州","余杭区",40,60,"经验5-10年","本科","大搜车","“独角兽 阿里系”","移动互联网,O2O","D轮及以上","2000人以上","/推荐/建模/数据挖掘/"
"1705","tuxiangshibiedata","技术专家（C++)","北京","海淀区",25,50,"经验5-10年","本科","捷通华声","“人工智能,半年调薪,项目奖金,五险一金”","移动互联网,数据服务","不需要融资","150-500人","/算法/"
"1706","tuxiangshibiedata","计算机视觉分析研发工程师","北京","海淀区",15,30,"经验3-5年","本科","K2DATA","“行业风头”","数据服务","B轮","50-150人","/机器学习/"
"1707","tuxiangshibiedata","私有化运维研发工程师","北京","海淀区",20,30,"经验1-3年","本科","百度","“平台大 待遇好”","移动互联网,数据服务","不需要融资","2000人以上","/股票期权/弹性工作/五险一金/免费班车/"
"1708","tuxiangshibiedata","算法工程师","深圳","南山区",20,40,"经验3-5年","本科","环球易购","“上市公司,五险一金,实力雄厚,大团队”","电子商务","上市公司","2000人以上","/广告营销/数据挖掘/"
"1709","tuxiangshibiedata","VCSEL、3D模组算法","杭州","古墩路",15,25,"经验1-3年","本科","启智","“双休，不加班”","移动互联网,电子商务","A轮","500-2000人","/硬件制造/"
"1710","tuxiangshibiedata","资深移动端GPU优化软件工程师","杭州","四季青",20,40,"经验3-5年","硕士","ULSee","“前沿技术,大牛团队,扁平管理,CBD办公”","移动互联网,文化娱乐","A轮","50-150人","/内核开发/算法/"
"1711","tuxiangshibiedata","算法专家（风控方向）-北京","北京","""""",25,50,"经验3-5年","本科","美团点评","“大牛团队”","移动互联网,O2O","上市公司","2000人以上","/算法/"
"1712","tuxiangshibiedata","AI-数据科学家","北京","海淀区",30,50,"经验5-10年","本科","好未来","“团队氛围好”","移动互联网,教育","上市公司","2000人以上","/数据挖掘/数据分析/算法/"
"1713","tuxiangshibiedata","机器学习/推荐算法-MIUI南京","南京","建邺区",20,40,"经验3-5年","硕士","小米","“互联网,薪酬领先,技术成长”","移动互联网","D轮及以上","2000人以上","/搜索/"
"1714","tuxiangshibiedata","平台高级架构师","北京","西二旗",25,50,"经验5-10年","本科","捷通华声","“五险一金、绩效工资、项目奖金、半年调薪”","移动互联网,数据服务","不需要融资","150-500人","/大数据/"
"1715","tuxiangshibiedata","前端工程师（react方向）","广州","员村",8,15,"经验1-3年","本科","图普科技（深度学习图像识别云）","“人工智能,弹性工作,周末双休,八险一金”","移动互联网,数据服务","A轮","50-150人","/Javascript/Node.js/Web前端/"
"1716","tuxiangshibiedata","资深移动端GPU优化软件工程师","杭州","江干区",20,40,"经验3-5年","硕士","ULSee","“前沿技术,大牛团队,扁平管理,CBD办公”","移动互联网,文化娱乐","A轮","50-150人","/内核开发/算法/"
"1717","tuxiangshibiedata","搜狗明医-机器学习研究员-北京-02086","北京","五道口",30,50,"经验3-5年","硕士","搜狗","“核心业务”","移动互联网,数据服务","上市公司","2000人以上","/岗位晋升/扁平管理/管理规范/精英团队/"
"1718","tuxiangshibiedata","人工智能高级产品经理—大数据部","北京","中关村",25,35,"经验3-5年","本科","汽车之家","“发展空间大，福利待遇好”","移动互联网,文化娱乐","上市公司","2000人以上","/产品设计/推荐/策略/"
