"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"102","图像处理工程师","杭州·三墩","15K-25K","经验不限/本科","2019-02-26","展拓视觉","移动互联网/未融资/15-50人","“五险一金，定期体检，弹性工作”","/机器学习/算法/"
"103","图像处理算法工程师","深圳·龙华新区","15k-25k","经验3-5年/不限","1天前发布","水象电子","移动互联网硬件/不需要融资/少于15人","“优秀的团队，广阔的平台，有竞争力的薪资”","/数据挖掘/数据分析/"
"104","图像算法工程师","东莞·东莞市市辖区","8k-15k","经验1-3年/本科","2019-03-11","南晧智能","硬件,人工智能/不需要融资/50-150人","“五险一金、发展空间大、补贴”","/信息安全/工具软件/人工智能/计算机视觉/图像处理/"
"105","图像-资深算法研究员 (MJ002257)","北京·五道口","30k-50k","经验3-5年/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“AI”","/人工智能/图像处理/计算机视觉/"
"106","图像测量技术工程师","北京·朝阳区","20k-38k","经验3-5年/本科","2天前发布","必要商城","电子商务/不需要融资/150-500人","“盈利平台,电商独角兽,千万用户”","/大数据/算法/图像处理/建模/"
"107","图像算法","上海·张江","25k-50k","经验3-5年/硕士","2天前发布","润铭科技","电子商务/不需要融资/150-500人","“14-16薪，团队nice，上升空间大”","/人工智能/图像处理/"
"108","机器人图像算法工程师","北京·望京","18k-27k","经验1-3年/本科","19:39发布","MYNTAI小觅智能","数据服务,硬件/A轮/50-150人","“弹性工作制，扁平化管理，上升空间大”","/图像处理/人工智能/深度学习/"
"109","生物特征识别开发工程师","广州·员村","20k-40k","经验1-3年/本科","2019-03-05","建信金科","金融不限/不需要融资/2000人以上","“六险一金、餐补、定期体检、带薪年假”","/互联网金融/人工智能/图像处理/模式识别/机器学习/"
"110","图像算法工程师","北京·德胜门","25k-35k","经验3-5年/硕士","2天前发布","u","其他/不需要融资/500-2000人","“人工智能”","/人工智能/机器学习/图像处理/"
"111","图像算法工程师","北京·朝阳区","25k-50k","经验1-3年/本科","1天前发布","华盛新动","移动互联网/未融资/少于15人","“依靠苏州大学优势，有机会深造”","/计算机视觉/机器学习/深度学习/图像处理/"
"112","图像算法工程师","北京·昌平区","25k-50k","经验3-5年/本科","1天前发布","泰康保险集团","金融/不需要融资/2000人以上","“顶级团队，金融科技，世界500强企业”","/互联网金融/保险/图像处理/计算机视觉/模式识别/深度学习/"
"113","视频图像分析算法工程师 （视频内容理解）","杭州·余杭区","20k-40k","经验3-5年/本科","09:31发布","美柚","移动互联网/D轮及以上/500-2000人","“五险一金,扁平化管理,免费班车,晚餐补贴”","/社交/移动互联网/图像处理/深度学习/机器学习/"
"114","深度学习算法工程师-图像/语音","深圳·福田区","30k-60k","经验3-5年/硕士","14:26发布","前海无极","移动互联网/未融资/15-50人","“深圳/上海,深度学习,计算机视觉,语音识别”","/移动互联网/"
"115","图像算法高级工程师","北京·海淀区","28k-50k","经验3-5年/本科","2天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“团队氛围好，包三餐下午茶”","/图像处理/计算机视觉/"
"116","图像算法工程师(深度学习)","上海·长宁区","20k-35k","经验1-3年/硕士","2天前发布","点内","医疗健康/天使轮/15-50人","“弹性工作,扁平化管理,前景广阔,研究氛围浓”","/人工智能/机器学习/计算机视觉/图像处理/"
"117","图像算法工程师","上海·张江","10k-20k","经验3-5年/硕士","2天前发布","云智视像","信息安全,数据服务/不需要融资/50-150人","“福利待遇优,工作环境佳,发展空间大,技术提升快”","/视频/软件开发/"
"118","图像算法工程师","深圳·沙嘴","15k-30k","经验不限/本科","2天前发布","寻艾AI","移动互联网,医疗健康/未融资/150-500人","“年底奖金 优秀团队奖 优秀员工奖”","/人工智能/图像处理/深度学习/"
"119","图像算法工程师","长沙·雨花区政府","8k-15k","经验1-3年/不限","2019-02-26","Ehomepoct","移动互联网,医疗健康/天使轮/15-50人","“朝九晚五,五险一金,单双休,年终奖金”","/图像处理/模式识别/"
"120","图像算法研究员","武汉·东湖新技术开发区","16k-30k","经验3-5年/硕士","2019-03-11","微模式","金融,信息安全/不需要融资/50-150人","“初创平台，发展空间大，享有股权激励”","/企业服务/金融/"
"121","图像算法高级工程师","北京·海淀区","25k-50k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，扁平管理，职业大牛，团队氛围好”","/后端/"
"122","图像算法工程师","深圳·龙华新区","18k-25k","经验5-10年/硕士","1天前发布","Sunvalley","电子商务/上市公司/500-2000人","“公司发展快,领导nic,同事好”","/机器学习/图像处理/模式识别/"
"123","图像算法工程师","北京·知春路","25k-50k","经验1-3年/硕士","2019-03-12","深感","人工智能/A轮/50-150人","“五险一金，周末双休，”","/人工智能/深度学习/计算机视觉/"
"124","图像处理算法工程师","北京·朝阳区","20k-40k","经验不限/硕士","1天前发布","健康有益","移动互联网,医疗健康/B轮/50-150人","“行业发展,个人成长,薪酬福利”","/深度学习/模式识别/"
"125","图像算法研发工程师","北京·海淀区","16k-30k","经验3-5年/硕士","2019-03-06","宙心科技","硬件/A轮/15-50人","“成长空间大,前沿技术,团队氛围好,带薪年假”","/嵌入式/"
"126","图像测量技术工程师","北京·朝阳区","20k-38k","经验3-5年/本科","2天前发布","必要商城","电子商务/不需要融资/150-500人","“盈利平台,电商独角兽,千万用户”","/大数据/算法/图像处理/建模/"
"127","图像算法工程师","郑州·高新区","25k-50k","经验5-10年/博士","2019-02-21","中普医疗","医疗健康/未融资/15-50人","“极具诱惑薪资，环境优美与工作稳定”","/硬件制造/云计算/"
"128","图像搜索工程师","北京·海淀区","30k-50k","经验3-5年/硕士","1天前发布","快手","移动互联网/D轮及以上/2000人以上","“弹性工作,股票期权,精英团队,千万级用户”","/人工智能/深度学习/"
"129","图像处理助理研发工程师","广州·五山","8k-15k","经验1年以下/硕士","2019-03-13","爱云校","教育,数据服务/C轮/500-2000人","“期权”","/软件开发/"
"130","图像算法专家","广州·黄埔区","15k-25k","经验1-3年/硕士","2天前发布","云鞋淘","移动互联网/天使轮/15-50人","“五险一金,弹性工作制,带薪年假.双休”","/图像处理/"
"131","图像算法工程师","深圳·南山区","10k-15k","经验3-5年/本科","2019-02-18","TCL研究院","移动互联网,企业服务/上市公司/150-500人","“五险一金；周末双休；上市公司；午餐补助；”","/图像处理/建模/"
"132","图像处理算法工程师","成都·高新区","15k-30k","经验不限/本科","1天前发布","Camera360","移动互联网/B轮/150-500人","“产品 福利 待遇 平台 妹纸”","/部门管理/技术管理/"
